"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT","Free shipping","Gift included"
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046620,"Zena Artar Priza Protectie Copii CP ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-artar-priza-protectie-copii-cp-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046620_PRODUCT.jpg,11.7,10.71,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046577,"Zena Fume Rama 4P",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fume-rama-4p,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046577_PRODUCT.jpg,16.22,12.86,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046614,"Zirve Priza CP Protectie Copii ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-priza-cp-protectie-copii-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046614_PRODUCT.jpg,14.29,11.32,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046600,"Zena Crem Comutator ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-crem-comutator-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046600_PRODUCT.jpg,12,8.13,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046597,"Zena Fildes Intrerupator Iluminat Scara LED ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fildes-intrerupator-iluminat-scara-led-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046597_PRODUCT.jpg,13.24,12.23,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046557,"Zena Crem Priza TV Ecranata Intermediara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-crem-priza-tv-ecranata-intermediara-st_2,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046557_PRODUCT.jpg,45.05,36.89,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046594,"Zena Fume Intrerupator Cap Scara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-fume-intrerupator-cap-scara-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046594_PRODUCT.jpg,19.93,15.66,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046534,"Zirve Intrerupator Cap Cruce ST Stejar",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-cap-cruce-st-stejar,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046534_PRODUCT.jpg,24.86,20.03,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046514,"Zirve Priza Capac CP ST Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-priza-capac-cp-st-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046514_PRODUCT.jpg,20.79,16.34,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046491,"Zirve Priza TV Conector F Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-priza-tv-conector-f-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046491_PRODUCT.jpg,18.31,14.51,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046474,"Zirve Intrerupator Cap Scara ST Stejar",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-cap-scara-st-stejar,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046474_PRODUCT.jpg,18.22,14.46,0,0
