"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT","Free shipping","Gift included"
Mindblower.ro,gadget,MindBlower,2180,"Set Periute de dinti nonconformiste",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fset-periute-de-dinti-nonconformiste.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/periute-de-dinti-nonconformiste-2764-4412.jpeg,46,36,0,0
Mindblower.ro,Relaxata,MindBlower,2478,"Set cadou tacamuri cu cheie WRENCHWARE",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fset-cadou-tacamuri-cu-cheie-wrenchware.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/set-cadou-tacamuri-cu-cheie-wrenchware-3135-5654.jpg,235,188,0,0
Mindblower.ro,Relaxata,MindBlower,2288,"Cutiuta muzicala Naked pentru compozitii DIY",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fcutiuta-muzicala-naked-pentru-compozitii-diy.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/cutiuta-muzicala-naked-pentru-compozitii-diy-2774-9786.jpg,210,,0,0
Mindblower.ro,Paste,MindBlower,960,"Uscator de unghii Funky Monkey",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fuscatorul-de-unghii-funky-monkey.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/uscator-de-unghii-funky-monkey-530-9480.jpg,55,,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,1902,"Decantor Sticla Diamant",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fsticla-diamant.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/decantor-sticla-diamant-2518-6134.jpg,224,189,0,0
Mindblower.ro,gadget,MindBlower,781,"Lampa de carte Carlig",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Flampa-de-carte-carlig.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/lampa-de-carte-carlig-347-9760.jpg,69,,0,0
Mindblower.ro,gadget,MindBlower,1848,"Tablou Pin Art XXL",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Ftablou-pin-art-xxl.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/tablou-pin-art-xxl-127-8469.jpg,88,69,0,0
Mindblower.ro,Relaxata,"Planet Fun Socks",1755,"Sosete Amuzante Bring Me Wine",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fsosete-amuzante-bring-me-wine.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/sosete-amuzante-bring-me-wine-2290-5359.jpg,23,,0,0
Mindblower.ro,gadget,MindBlower,1558,"Breloc Calendar 50 de Ani",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fbreloc-calendar-50-de-ani.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/breloc-calendar-50-de-ani-1141-2595.jpg,58,,0,0
Mindblower.ro,gadget,MindBlower,1381,"Pistol cu bani",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fpistol-cu-bani.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/pistol-cu-bani-969-9255.jpg,79,59,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,484,"Plosca Liquor Carte",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fplosca-alcool-carte.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/plosca-alcool-carte-307-6382.jpg,118,,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,343,"Set 9 Cuburi din roca pentru whiskey",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fcuburi-de-granit-pentru-whiskey.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/set-9-cuburi-din-roca-pentru-whiskey-128-9510.jpg,61,,0,0
Mindblower.ro,Relaxata,MindBlower,452,"Stantator pentru gratar",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fstantator-pentru-gratar.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/stantator-pentru-gratar-110-5915.jpg,66,49,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,501,"Set Turnul Petrecerii",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fset-turnul-petrecerii.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/set-turnul-petrecerii-104-7476.jpg,89,84,0,0
Mindblower.ro,gadget,MindBlower,1334,"Voucher cadou pentru iubitul tau",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fvoucher-cadou-pentru-iubitul-tau.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/voucher-cadou-pentru-iubitul-tau-843-6270.jpg,52,41,0,0
